time,open,close,high,low,volume
2023-01-10 02:00:00,17366.0,17360.0,17405.0,17337.0,2742.61
2023-01-10 03:00:00,17360.0,17304.5,17361.0,17304.5,2057.76
2023-01-10 04:00:00,17304.0,17229.5,17321.0,17188.5,3322.99
2023-01-10 05:00:00,17230.0,17188.5,17254.5,17174.0,2431.46
2023-01-10 06:00:00,17190.0,17212.5,17230.0,17176.0,1097.34
2023-01-10 07:00:00,17212.5,17185.5,17213.0,17136.5,1564.31
2023-01-10 08:00:00,17185.0,17225.5,17226.0,17185.0,1925.43
2023-01-10 09:00:00,17226.0,17200.5,17240.0,17195.0,1801.54
2023-01-10 10:00:00,17200.5,17191.0,17220.0,17153.5,2663.59
2023-01-10 11:00:00,17191.0,17212.5,17214.5,17182.0,1607.88
2023-01-10 12:00:00,17212.5,17229.0,17229.5,17203.5,2462.00
2023-01-10 13:00:00,17229.0,17236.5,17240.5,17214.5,3489.99
2023-01-10 14:00:00,17237.0,17213.0,17241.0,17200.0,3748.55
2023-01-10 15:00:00,17213.0,17211.5,17218.5,17200.5,5993.79
2023-01-10 16:00:00,17212.0,17265.5,17273.0,17197.5,12644.68
2023-01-10 17:00:00,17265.0,17256.5,17284.5,17250.5,8123.95
2023-01-10 18:00:00,17256.5,17279.0,17285.0,17243.0,4755.03
2023-01-10 19:00:00,17279.5,17261.5,17292.5,17260.5,4036.53
2023-01-10 20:00:00,17261.0,17232.5,17265.5,17227.5,4796.28
2023-01-10 21:00:00,17233.0,17255.0,17263.0,17222.0,5186.63
2023-01-10 22:00:00,17255.0,17295.0,17328.0,17229.0,33195.23
2023-01-10 23:00:00,17295.0,17335.0,17382.0,17280.0,22133.18
2023-01-11 00:00:00,17336.0,17311.0,17349.0,17291.0,13671.28
2023-01-11 01:00:00,17311.0,17334.0,17346.5,17296.0,5450.33
2023-01-11 02:00:00,17334.5,17440.5,17449.5,17331.5,25750.29
2023-01-11 03:00:00,17442.0,17441.5,17464.0,17409.5,12168.70
2023-01-11 04:00:00,17442.0,17486.0,17500.0,17414.5,13965.23
2023-01-11 05:00:00,17485.5,17473.0,17500.0,17457.5,7129.74
2023-01-11 06:00:00,17473.0,17440.0,17473.5,17429.5,5433.63
2023-01-11 07:00:00,17437.5,17450.0,17453.0,17415.5,6363.61
2023-01-11 08:00:00,17450.5,17476.0,17507.0,17438.0,5897.91
2023-01-11 09:00:00,17476.0,17467.5,17514.0,17447.0,5368.42
2023-01-11 10:00:00,17467.0,17397.5,17470.0,17393.0,5023.63
2023-01-11 11:00:00,17397.5,17426.0,17434.0,17377.5,4754.48
2023-01-11 12:00:00,17426.0,17418.5,17434.5,17402.0,2636.41
2023-01-11 13:00:00,17418.0,17419.0,17446.5,17409.0,4107.79
2023-01-11 14:00:00,17418.0,17448.5,17453.0,17399.5,3701.05
2023-01-11 15:00:00,17449.0,17457.5,17471.5,17441.5,3131.72
2023-01-11 16:00:00,17458.0,17458.5,17461.5,17424.5,4935.35
2023-01-11 17:00:00,17459.0,17457.5,17481.5,17451.0,5272.20
2023-01-11 18:00:00,17457.5,17452.5,17470.0,17446.5,2778.08
2023-01-11 19:00:00,17452.5,17449.5,17465.5,17439.0,3164.41
2023-01-11 20:00:00,17449.0,17430.0,17449.0,17413.0,4676.81
2023-01-11 21:00:00,17429.5,17424.5,17446.5,17397.0,5283.78
2023-01-11 22:00:00,17424.5,17425.0,17446.0,17386.5,6237.17
2023-01-11 23:00:00,17425.0,17343.0,17446.5,17327.0,9101.71
2023-01-12 00:00:00,17341.0,17358.0,17377.5,17338.0,5493.12
2023-01-12 01:00:00,17358.0,17392.0,17402.0,17353.0,2991.67
2023-01-12 02:00:00,17392.0,17496.0,17562.5,17390.5,35512.71
2023-01-12 03:00:00,17496.0,17560.5,17564.0,17478.5,18681.13
2023-01-12 04:00:00,17559.5,17562.0,17590.0,17520.5,44378.86
2023-01-12 05:00:00,17560.5,17567.5,17581.0,17540.5,5381.45
2023-01-12 06:00:00,17568.5,17566.5,17604.5,17525.5,42516.54
2023-01-12 07:00:00,17566.5,17953.5,18005.0,17561.5,75677.06
2023-01-12 08:00:00,17952.0,18263.0,18303.5,17918.5,12315.56
2023-01-12 09:00:00,18268.0,18236.0,18299.5,18152.0,8204.96
2023-01-12 10:00:00,18234.0,18209.0,18365.5,18186.5,6916.36
2023-01-12 11:00:00,18210.0,18229.5,18244.0,18202.5,2363.46
2023-01-12 12:00:00,18229.5,18221.0,18237.5,18202.5,2205.24
2023-01-12 13:00:00,18221.0,18092.5,18245.5,18084.0,8404.20
2023-01-12 14:00:00,18092.0,18153.0,18166.5,18090.5,6255.07
2023-01-12 15:00:00,18152.5,18142.0,18181.0,18122.5,2323.39
2023-01-12 16:00:00,18142.5,18153.5,18155.0,18078.5,2700.97
2023-01-12 17:00:00,18155.0,18169.5,18178.5,18134.5,7562.52
2023-01-12 18:00:00,18169.5,18191.5,18216.0,18148.0,6931.87
2023-01-12 19:00:00,18192.0,18206.0,18223.5,18170.0,3094.52
2023-01-12 20:00:00,18205.0,18273.5,18280.0,18178.0,6093.86
2023-01-12 21:00:00,18273.5,18289.5,18340.0,17982.5,139046.71
2023-01-12 22:00:00,18290.0,18002.0,18361.0,17934.0,35724.29
2023-01-12 23:00:00,18001.5,18093.0,18143.0,17993.5,5993.18
2023-01-13 00:00:00,18092.0,18140.0,18149.0,18060.0,4258.11
2023-01-13 01:00:00,18139.5,18847.0,18873.5,18111.5,78698.55
2023-01-13 02:00:00,18844.5,18803.0,18974.5,18625.0,21942.38
2023-01-13 03:00:00,18804.0,18890.0,19037.5,18769.5,14697.66
2023-01-13 04:00:00,18889.5,19058.0,19086.0,18827.5,9289.84
2023-01-13 05:00:00,19061.5,18830.0,19104.0,18772.5,15739.89
2023-01-13 06:00:00,18835.5,18921.5,18938.0,18788.0,5023.50
2023-01-13 07:00:00,18920.0,18852.5,18921.5,18851.0,2967.25
2023-01-13 08:00:00,18852.5,18777.5,18893.0,18721.0,3547.38
2023-01-13 09:00:00,18777.5,18817.0,18824.5,18753.0,3686.90
2023-01-13 10:00:00,18817.5,18843.0,18846.5,18793.5,3388.61
2023-01-13 11:00:00,18843.0,18882.5,18888.0,18830.0,2454.80
2023-01-13 12:00:00,18882.0,18826.5,18887.5,18826.0,4111.15
2023-01-13 13:00:00,18826.5,18792.5,18841.5,18785.0,8954.25
2023-01-13 14:00:00,18793.5,18858.5,18869.5,18787.0,1848.15
2023-01-13 15:00:00,18859.0,18830.5,18862.0,18792.5,2339.81
2023-01-13 16:00:00,18830.0,18847.5,18863.5,18816.0,2238.84
2023-01-13 17:00:00,18847.5,18917.5,18937.5,18845.5,4703.26
2023-01-13 18:00:00,18917.5,19049.5,19058.0,18866.5,7540.48
2023-01-13 19:00:00,19049.5,18927.0,19050.0,18895.0,4136.35
2023-01-13 20:00:00,18924.5,18869.0,18941.0,18817.5,2938.21
2023-01-13 21:00:00,18867.5,18858.5,18906.0,18821.5,4044.02
2023-01-13 22:00:00,18859.0,19006.5,19138.0,18840.0,9192.09
2023-01-13 23:00:00,19005.5,19268.0,19312.0,19005.5,15825.70
2023-01-14 00:00:00,19268.0,19140.5,19280.0,19071.5,4641.78
2023-01-14 01:00:00,19139.5,19260.0,19400.0,19112.0,5329.76
2023-01-14 02:00:00,19262.0,19299.0,19392.5,19261.0,4255.10
2023-01-14 03:00:00,19299.0,19367.5,19376.5,19254.5,10541.01
2023-01-14 04:00:00,19368.0,19477.0,19498.5,19327.0,47132.39
2023-01-14 05:00:00,19476.5,19819.5,19908.5,19382.5,91160.14
2023-01-14 06:00:00,19824.0,19854.5,19999.0,19793.5,8824.59
2023-01-14 07:00:00,19855.0,19933.5,19942.6,19744.0,6616.97
2023-01-14 08:00:00,19935.0,20903.0,21242.3,19894.0,36639.02
2023-01-14 09:00:00,20903.5,20927.0,21082.5,20702.0,23406.26
2023-01-14 10:00:00,20929.5,20940.5,21040.5,20828.0,9162.92
2023-01-14 11:00:00,20940.5,20973.0,20988.0,20786.5,5407.89
2023-01-14 12:00:00,20970.5,20898.5,21034.0,20884.0,5497.39
2023-01-14 13:00:00,20898.5,20842.5,20917.5,20781.0,7223.31
2023-01-14 14:00:00,20843.0,20958.5,20970.0,20843.0,3068.13
2023-01-14 15:00:00,20957.5,20902.0,20970.0,20854.0,2406.31
2023-01-14 16:00:00,20900.5,21006.0,21023.5,20879.5,3132.39
2023-01-14 17:00:00,21005.5,20528.5,21011.5,20315.5,33533.27
2023-01-14 18:00:00,20527.0,20507.0,20527.5,20246.5,14528.00
2023-01-14 19:00:00,20506.0,20724.0,20747.0,20480.5,6088.75
2023-01-14 20:00:00,20722.0,20912.0,20965.0,20579.5,6342.33
2023-01-14 21:00:00,20911.5,20939.0,20973.5,20789.5,4827.12
2023-01-14 22:00:00,20938.5,20833.0,21189.5,20581.5,15989.28
2023-01-14 23:00:00,20837.5,20788.0,20894.0,20649.5,10284.40
2023-01-15 00:00:00,20786.5,20809.0,20861.0,20754.0,6473.00
2023-01-15 01:00:00,20809.5,20756.0,20905.5,20728.5,4999.39
2023-01-15 02:00:00,20755.0,20758.0,20797.5,20662.0,2709.26
2023-01-15 03:00:00,20758.0,20791.0,20857.5,20723.0,5270.45
2023-01-15 04:00:00,20784.5,20876.5,20896.0,20758.5,3832.67
2023-01-15 05:00:00,20876.5,20901.0,20944.0,20830.0,3533.09
2023-01-15 06:00:00,20901.0,20988.5,21019.0,20864.5,6702.09
2023-01-15 07:00:00,20987.0,20953.0,21071.0,20939.0,8913.68
2023-01-15 08:00:00,20953.5,20765.5,21000.0,20624.5,6326.92
2023-01-15 09:00:00,20765.5,20771.5,20789.5,20650.0,2596.35
2023-01-15 10:00:00,20771.5,20672.0,20813.5,20669.0,2314.83
2023-01-15 11:00:00,20672.5,20720.0,20742.0,20560.0,6140.35
2023-01-15 12:00:00,20718.5,20698.0,20756.5,20680.0,3450.86
2023-01-15 13:00:00,20698.0,20749.0,20784.0,20677.5,2371.01
2023-01-15 14:00:00,20749.5,20718.0,20788.0,20700.0,1858.60
2023-01-15 15:00:00,20717.5,20735.5,20739.0,20669.0,3310.27
2023-01-15 16:00:00,20735.5,20617.5,20753.0,20593.5,6536.42
2023-01-15 17:00:00,20617.5,20747.5,20750.0,20573.5,4881.82
2023-01-15 18:00:00,20749.0,20733.0,20758.0,20694.0,1707.54
2023-01-15 19:00:00,20732.0,20721.5,20740.0,20667.5,2294.41
2023-01-15 20:00:00,20721.5,20693.0,20741.5,20657.5,3713.36
2023-01-15 21:00:00,20693.0,20705.5,20831.0,20685.5,9110.50
2023-01-15 22:00:00,20706.0,20787.0,20813.0,20685.0,7681.34
2023-01-15 23:00:00,20787.0,20910.0,20988.5,20778.0,6220.43
2023-01-16 00:00:00,20909.0,20867.0,20953.0,20853.8,5212.38
